6,5835
6,436
5,9935
5,9935
5,846
5,9935
6,2885
6,2885
5,9935
5,6985
5,551
5,551
5,551
5,551
5,551
5,4035
5,4035
5,6985
5,9935
5,846
5,6985
5,6985
5,551
5,551
5,551
5,551
5,4035
5,6985
5,6985
5,6985
5,9935
5,6985
5,551
5,6985
5,551
5,256
5,1085
5,4035
5,846
6,2885
6,436
6,2885
6,141
6,2885
6,141
5,846
5,9935
6,141
6,5835
6,5835
6,731
6,8785
6,8785
6,8785
6,8785
6,8785
6,8785
6,8785
6,8785
6,8785
7,026
7,1735
7,321
7,4685
7,321
7,321
7,616
7,4685
7,4685
7,026
6,8785
6,731
6,5835
6,8785
7,321
7,616
8,0585
8,206
7,911
7,911
8,206
8,0585
8,0585
7,911
7,616
7,7635
7,911
7,911
8,3535
8,206
8,3535
8,206
8,0585
8,206
8,206
8,206
8,206
8,0585
8,0585
8,0585
8,3535
8,3535
8,206
8,3535
8,3535
7,911
7,616
7,616
7,4685
7,616
7,616
7,4685
7,4685
7,4685
7,321
7,1735
7,1735
7,026
6,731
7,1735
7,1735
6,5835
6,436
6,2885
6,141
6,141
6,5835
6,8785
6,731
6,141
5,551
5,551
5,4035
5,6985
5,9935
5,9935
5,846
5,4035
4,8135
4,666
4,8135
4,666
4,371
3,9285
3,6335
3,486
3,3385
3,486
3,3385
3,191
3,0435
2,7485
2,306
2,1585
1,5685
0,6835
0,831
0,9785
0,831
1,421
0,831
0,0935
0,241
-0,054
-0,7915
-1,0865
-1,824
-2,5615
-1,9715
-1,6765
-1,6765
-1,3815
-1,9715
-2,709
-3,1515
-3,4465
-4,0365
-4,479
-4,479
-4,479
-3,7415
-3,4465
-3,889
-4,479
-5,2165
-6,249
-6,9865
-6,6915
-5,8065
-4,184
-3,7415
-4,184
-4,9215
-5,5115
-5,954
-5,954
-5,659
-5,2165
-4,479
-5,364
-6,3965
-7,134
-7,429
-6,9865
-5,8065
-4,9215
-5,5115
-6,839
-7,2815
-7,5765
-7,724
-7,5765
-7,724
-7,5765
-6,249
-5,5115
-7,134
-8,314
-9,0515
-9,0515
-8,4615
-8,1665
-8,314
-8,314
-8,314
-8,314
-8,1665
-8,609
-8,7565
-8,904
-9,3465
-9,6415
-9,9365
-9,9365
-9,9365
-9,789
-10,084
-10,084
-10,084
-9,9365
-9,9365
-9,789
-9,9365
-9,789
-9,9365
-10,2315
-10,674
-11,1165
-10,969
-10,379
-10,084
-10,084
-10,084
-10,2315
-10,379
-10,674
-11,264
-11,4115
-11,1165
-10,8215
-10,674
-10,8215
-10,969
-10,969
-10,674
-10,2315
-10,2315
-10,2315
-10,674
-10,8215
-10,674
-10,674
-10,379
-10,674
-10,8215
-10,674
-10,379
-10,5265
-10,674
-10,674
-10,8215
-10,5265
-10,2315
-10,2315
-10,2315
-10,379
-10,379
-10,5265
-10,5265
-10,379
-10,5265
-10,2315
-9,9365
-10,2315
-10,379
-10,379
-10,2315
-10,2315
-10,2315
-10,084
-9,789
-9,6415
-9,494
-9,199
-9,3465
-9,9365
-10,2315
-9,9365
-9,494
-9,494
-9,494
-9,3465
-9,3465
-9,3465
-9,199
-9,3465
-9,494
-9,199
-9,0515
-8,904
-9,0515
-9,3465
-9,3465
-9,199
-9,199
-9,199
-9,3465
-9,6415
-9,6415
-9,3465
-9,199
-9,0515
-9,199
-9,6415
-9,6415
-9,3465
-9,199
-9,0515
-8,904
-8,7565
-9,199
-9,199
-8,7565
-8,904
-8,4615
-8,4615
-8,609
-8,609
-8,4615
-8,1665
-8,1665
-8,609
-8,904
-8,609
-8,019
-7,8715
-8,019
-7,8715
-7,8715
-8,314
-8,314
-8,1665
-8,314
-8,1665
-7,8715
-8,019
-7,8715
-7,724
-7,429
-7,724
-7,8715
-8,1665
-8,314
-8,4615
-8,314
-8,1665
-8,019
-8,1665
-8,1665
-8,1665
-8,4615
-8,609
-8,1665
-8,1665
-8,4615
-8,4615
-8,4615
-8,314
-8,1665
-8,1665
-8,1665
-8,1665
-7,724
-7,724
-7,724
-8,019
-8,314
-8,4615
-8,314
-8,019
-7,724
-7,5765
-7,724
-7,5765
-8,019
-8,1665
-8,1665
-8,1665
-7,8715
-7,5765
-7,5765
-8,019
-8,019
-8,314
-8,314
-7,724
-7,429
-7,5765
-7,724
-7,8715
-8,019
-7,8715
-8,019
-8,1665
-8,019
-8,1665
-7,724
-7,8715
-8,1665
-8,314
-8,4615
-8,019
-8,019
-7,8715
-7,8715
-7,429
-7,2815
-7,5765
-7,429
-7,5765
-8,019
-8,1665
-8,019
-8,019
-8,019
-8,019
-8,019
-7,8715
-7,724
-7,8715
-8,019
-8,019
-8,019
-7,724
-7,5765
-7,5765
-8,019
-8,314
-8,4615
-8,1665
-7,5765
-7,5765
-7,724
-8,019
-8,4615
-8,1665
-7,8715
-7,429
-7,724
-7,8715
-7,724
-7,724
-7,5765
-7,5765
-8,019
-8,314
-8,1665
-7,8715
-7,724
-7,5765
-7,5765
-7,5765
-7,5765
-7,8715
-8,609
-8,904
-8,609
-8,019
-7,5765
-7,2815
-7,5765
-8,019
-8,4615
-8,4615
-8,4615
-7,8715
-7,724
-7,5765
-7,429
-7,724
-7,8715
-8,314
-8,1665
-7,724
-7,724
-7,724
-7,8715
-8,1665
-8,314
-8,1665
-8,1665
-8,019
-7,8715
-8,019
-7,8715
-7,8715
-7,8715
-7,8715
-7,724
-7,724
-8,1665
-8,314
-8,314
-8,4615
-8,019
-7,8715
-7,8715
-8,019
-8,019
-8,1665
-8,1665
-8,1665
-8,019
-8,1665
-8,4615
-8,4615
-8,314
-7,8715
-8,019
-8,314
-8,609
-8,609
-8,4615
-8,4615
-8,4615
-8,1665
-8,019
-8,019
-8,314
-8,609
-8,609
-8,7565
-8,609
-8,7565
-8,4615
-8,4615
-8,609
-8,7565
-8,7565
-8,7565
-8,609
-8,4615
-8,7565
-9,199
-9,0515
-8,609
-8,4615
-9,0515
-9,199
-9,3465
-9,494
-9,789
-9,199
-8,609
-8,609
-9,3465
-10,5265
-10,674
-9,9365
-9,6415
-9,789
-9,9365
-10,379
-10,5265
-10,969
-10,969
-10,8215
-10,5265
-10,379
-9,9365
-10,674
-10,2315
-9,494
-9,9365
-10,8215
-11,4115
-11,559
-11,264
-11,4115
-11,1165
-10,379
-10,379
-10,969
-11,4115
-12,149
-12,5915
-12,5915
-12,739
-12,444
-11,559
-11,1165
-11,4115
-12,0015
-12,5915
-12,5915
-12,5915
-12,444
-12,444
-12,0015
-12,0015
-12,0015
-12,2965
-12,0015
-11,7065
-12,149
-12,5915
-12,5915
-12,149
-11,264
-11,1165
-11,264
-11,559
-11,7065
-11,7065
-11,559
-11,559
-11,4115
-11,4115
-11,4115
-11,264
-11,264
-11,264
-10,969
-10,674
-10,5265
-10,2315
-10,084
-9,9365
-10,084
-10,2315
-10,2315
-9,789
-8,904
-8,4615
-8,019
-7,429
-7,2815
-7,2815
-7,134
-7,5765
-7,5765
-7,429
-6,9865
-6,249
-5,659
-4,9215
-4,479
-4,184
-4,3315
-4,3315
-3,889
-3,889
-4,184
-4,0365
-3,4465
-2,5615
-2,119
-1,9715
-1,824
-1,529
-1,0865
-1,0865
-0,939
-0,7915
-0,644
-0,4965
-0,054
0,536
0,831
1,2735
1,5685
2,011
2,4535
2,4535
2,601
2,7485
2,7485
3,0435
3,191
3,3385
3,6335
3,9285
4,2235
4,076
4,076
4,371
4,666
4,961
5,256
5,256
5,4035
5,4035
5,256
5,256
5,551
5,846
6,141
6,141
6,436
6,436
6,5835
6,436
6,5835
6,5835
6,5835
6,731
7,026
7,1735
7,321
7,616
7,7635
7,7635
7,616
7,616
7,7635
7,911
8,0585
8,206
8,3535
8,501
8,206
8,206
8,3535
8,0585
7,911
7,7635
8,206
8,0585
8,0585
7,7635
7,911
8,0585
8,206
8,501
8,796
8,796
8,6485
8,3535
8,0585
8,0585
8,0585
8,206
8,3535
8,3535
8,3535
8,3535
8,206
8,3535
8,3535
8,0585
7,911
8,0585
8,206
8,206
8,3535
8,501
8,6485
8,501
8,3535
8,3535
8,3535
8,3535
8,501
8,6485
8,3535
8,3535
8,3535
8,0585
8,501
8,206
7,911
7,616
7,616
7,911
8,206
7,911
8,206
8,501
8,6485
8,6485
8,501
7,911
7,616
7,616
7,321
7,1735
6,8785
7,4685
8,0585
8,501
9,091
9,091
8,796
8,501
8,501
8,501
7,911
7,4685
7,4685
7,7635
7,911
7,911
7,911
7,7635
7,7635
7,616
7,616
7,1735
6,8785
6,731
6,8785
7,321
7,4685
7,7635
7,616
7,616
7,4685
7,1735
7,1735
7,1735
7,1735
7,1735
7,321
7,616
7,4685
7,1735
6,8785
7,026
7,1735
7,1735
7,321
7,911
8,0585
8,0585
8,0585
7,7635
7,616
7,321
6,8785
7,026
7,1735
7,4685
7,616
7,321
7,1735
7,026
6,8785
7,026
6,8785
7,026
7,1735
7,321
6,8785
6,5835
7,026
7,616
8,0585
8,206
8,206
7,616
7,4685
7,4685
7,4685
7,616
7,911
7,7635
7,7635
7,7635
7,4685
7,616
7,321
6,8785
7,026
7,1735
7,4685
7,321
6,8785
7,026
7,026
7,1735
7,026
6,8785
6,5835
6,436
6,731
6,8785
6,731
7,026
6,8785
6,731
6,731
6,5835
6,8785
7,1735
7,321
7,4685
7,321
7,026
7,321
6,8785
6,5835
6,731
6,436
5,9935
6,5835
7,1735
7,4685
7,616
7,616
7,4685
7,4685
6,731
6,5835
6,731
7,026
7,4685
7,616
7,1735
6,8785
7,026
6,731
7,321
7,616
7,1735
6,8785
6,731
7,1735
7,026
7,1735
7,616
7,321
7,1735
6,8785
6,5835
6,731
6,731
7,026
7,1735
7,026
7,1735
7,4685
7,7635
7,026
6,731
6,5835
6,2885
6,5835
7,026
7,321
7,4685
7,4685
7,1735
7,026
7,026
7,321
7,026
7,1735
7,1735
7,321
7,4685
7,026
6,8785
6,731
6,731
6,5835
6,8785
6,731
7,1735
7,4685
7,321
7,1735
7,321
7,4685
7,4685
7,4685
7,4685
7,321
7,026
6,8785
6,8785
7,026
7,1735
7,321
7,321
7,321
7,1735
7,1735
7,1735
7,1735
7,321
7,1735
7,026
7,026
6,8785
7,026
6,8785
6,731
6,731
6,731
6,8785
7,1735
7,1735
7,026
7,026
6,8785
6,8785
6,731
6,731
6,8785
7,1735
7,026
6,8785
6,8785
6,8785
6,731
6,5835
6,5835
6,731
7,1735
7,321
7,321
7,1735
7,026
7,616
7,911
7,7635
7,616
7,321
7,4685
7,7635
7,911
7,911
7,7635
7,4685
7,4685
7,4685
7,7635
7,911
8,0585
8,0585
7,911
7,7635
7,911
7,7635
8,0585
8,3535
8,501
8,501
8,3535
8,206
8,206
8,0585
8,0585
8,0585
8,206
8,206
8,206
8,206
8,206
8,206
8,0585
8,0585
7,911
7,7635
7,7635
7,7635
7,7635
7,911
8,0585
8,0585
7,911
7,911
8,0585
8,206
8,0585
7,911
8,0585
8,0585
8,0585
8,0585
7,7635
8,0585
7,911
8,0585
8,3535
8,3535
8,501
8,3535
8,206
8,206
8,0585
8,501
8,3535
8,3535
8,3535
8,0585
7,911
7,911
7,911
8,0585
8,0585
8,0585
8,0585
7,7635
7,7635
7,7635
7,7635
7,4685
7,321
7,321
7,026
7,1735
7,321
7,321
7,026
7,1735
7,026
6,8785
6,8785
7,026
6,8785
6,8785
6,731
6,8785
6,8785
6,436
6,2885
6,141
6,141
6,436
6,436
6,141
5,9935
5,846
5,846
5,6985
5,6985
5,1085
4,961
4,8135
4,8135
4,961
4,961
4,961
4,8135
4,2235
3,781
3,3385
3,191
3,3385
3,486
3,6335
3,486
3,3385
2,7485
2,601
2,306
1,8635
1,8635
1,8635
2,306
2,011
1,421
1,2735
0,9785
0,9785
0,9785
0,9785
0,9785
0,3885
0,3885
0,3885
0,3885
0,536
0,241
0,0935
-0,349
-0,7915
-1,234
-0,939
-0,7915
-1,234
-1,529
-1,6765
-1,9715
-1,9715
-2,2665
-2,709
-3,004
-3,004
-2,709
-2,709
-3,1515
-3,7415
-3,889
-4,0365
-3,889
-3,594
-4,3315
-5,069
-5,5115
-5,069
-4,3315
-4,6265
-5,5115
-5,659
-6,1015
-6,3965
-6,3965
-6,1015
-5,069
-5,659
-6,9865
-6,839
-6,6915
-6,839
-6,6915
-6,839
-7,5765
-7,2815
-7,134
-7,8715
-8,019
-7,429
-7,2815
-7,2815
-7,2815
-8,019
-8,314
-8,314
-8,609
-8,314
-8,1665
-8,314
-8,314
-8,1665
-7,8715
-8,019
-8,314
-8,609
-8,7565
-8,609
-8,609
-8,904
-9,0515
-9,0515
-9,3465
-9,0515
-8,7565
-8,7565
-8,609
-8,609
-8,7565
-8,904
-9,199
-9,3465
-9,6415
-9,9365
-9,789
-9,9365
-9,9365
-9,9365
-9,3465
-9,3465
-9,789
-10,2315
-10,379
-10,5265
-10,379
-10,2315
-9,9365
-9,789
-10,084
-10,2315
-10,379
-10,8215
-10,969
-10,674
-10,379
-10,2315
-10,2315
-10,2315
-10,5265
-10,2315
-10,379
-10,2315
-10,2315
-10,084
-9,9365
-10,084
-10,084
-10,379
-10,379
-10,379
-10,084
-9,9365
-9,9365
-9,9365
-9,9365
-9,9365
-9,9365
-10,084
-10,084
-9,9365
-9,789
-9,789
-9,9365
-10,084
-10,2315
-10,379
-10,379
-10,084
-9,789
-9,494
-9,6415
-9,789
-9,789
-9,6415
-9,494
-9,494
-9,6415
-9,6415
-9,494
-9,3465
-9,494
-9,3465
-9,6415
-9,494
-9,0515
-8,904
-9,0515
-9,0515
-8,904
-8,7565
-8,904
-9,0515
-8,904
-9,0515
-9,3465
-9,0515
-9,0515
-8,7565
-8,609
-8,7565
-9,0515
-9,0515
-9,3465
-9,3465
-9,3465
-9,3465
-9,0515
-9,199
-9,3465
-8,904
-8,7565
-8,7565
-9,0515
-9,3465
-9,494
-9,6415
-9,6415
-9,9365
-9,199
-8,4615
-8,609
-9,0515
-9,494
-9,494
-9,494
-9,3465
-9,3465
-9,6415
-9,6415
-9,494
-9,6415
-9,6415
-10,084
-10,084
-9,789
-9,6415
-9,6415
-9,6415
-9,6415
-9,6415
-9,199
-8,609
-8,4615
-9,199
-9,3465
-9,3465
-9,0515
-8,4615
-8,314
-8,609
-8,609
-8,7565
-8,904
-8,7565
-8,4615
-8,1665
-8,314
-8,4615
-8,4615
-8,019
-8,314
-8,904
-8,904
-8,7565
-8,4615
-8,314
-8,4615
-8,314
-8,609
-8,904
-8,904
-8,609
-8,4615
-8,4615
-8,4615
-8,4615
-8,7565
-9,0515
-9,199
-9,6415
-9,494
-9,0515
-8,609
-8,7565
-9,0515
-9,0515
-9,0515
-9,199
-9,199
-9,199
-8,904
-8,7565
-8,7565
-9,0515
-9,3465
-9,199
-9,0515
-9,199
-9,199
-9,0515
-8,904
-8,609
-8,4615
-8,7565
-8,609
-8,904
-9,0515
-8,609
-8,314
-8,4615
-8,4615
-8,609
-9,0515
-8,904
-8,609
-8,4615
-8,314
-8,7565
-8,7565
-8,7565
-8,609
-8,7565
-8,904
-9,0515
-9,0515
-8,4615
-8,1665
-8,1665
-8,019
-8,7565
-9,0515
-9,494
-9,0515
-8,7565
-8,314
-8,314
-8,609
-8,904
-9,3465
-9,6415
-9,494
-9,6415
-9,0515
-8,609
-8,7565
-9,3465
-9,3465
-9,3465
-8,904
-8,7565
-8,7565
-8,4615
-8,609
-8,609
-8,904
-8,7565
-8,609
-8,609
-8,609
-8,4615
-8,4615
-8,609
-8,904
-9,199
-8,609
-8,314
-8,314
-8,7565
-8,904
-8,904
-8,7565
-8,4615
-8,4615
-8,904
-9,199
-9,199
-8,7565
-8,4615
-8,609
-8,7565
-9,199
-9,3465
-9,0515
-8,609
-8,609
-8,609
-8,7565
-9,199
-9,199
-9,199
-8,904
-8,609
-8,7565
-9,0515
-9,3465
-9,0515
-9,0515
-8,609
-8,609
-8,7565
-8,609
-8,7565
-8,609
-8,609
-9,0515
-8,904
-8,7565
-8,609
-8,609
-8,7565
-9,199
-9,0515
-9,0515
-8,904
-8,7565
-8,904
-9,199
-9,3465
-9,199
-9,0515
-8,7565
-8,7565
-8,7565
-9,0515
-9,0515
-8,904
-8,7565
-8,4615
-8,609
-8,4615
-8,609
-8,904
-9,0515
-8,904
-8,7565
-8,609
-8,1665
-8,4615
-9,3465
-9,3465
-9,0515
-8,609
-8,609
-8,904
-9,0515
-9,0515
-9,0515
-9,199
-8,904
-8,7565
-9,0515
-9,3465
-9,0515
-9,0515
-9,3465
-9,3465
-9,3465
-9,199
-8,904
-8,904
-9,199
-9,3465
-9,494
-9,199
-8,904
-8,609
-8,609
-8,609
-8,904
-9,0515
-9,199
-8,904
-8,609
-8,4615
-8,4615
-8,609
-9,199
-9,6415
-9,9365
-9,6415
-9,199
-9,0515
-9,199
-9,789
-9,9365
-10,084
-10,5265
-10,379
-9,494
-9,6415
-9,9365
-10,2315
-10,674
-10,084
-9,494
-9,494
-9,494
-9,6415
-9,789
-9,789
-9,789
-9,494
-9,3465
-8,904
-9,0515
-9,199
-9,6415
-9,789
-9,6415
-9,494
-9,0515
-9,3465
-9,789
-9,9365
-10,084
-10,084
-10,084
-10,2315
-9,6415
-9,0515
-9,3465
-9,6415
-10,2315
-10,5265
-10,2315
-10,2315
-9,9365
-9,494
-8,7565
-8,314
-8,609
-9,199
-9,494
-10,2315
-10,084
-10,2315
-10,379
-10,2315
-10,2315
-10,084
-10,084
-10,084
-10,2315
-10,379
-10,8215
-11,264
-10,969
-10,8215
-10,8215
-10,8215
-10,969
-11,1165
-10,969
-10,8215
-10,674
-10,674
-10,2315
-9,789
-9,6415
-9,6415
-9,6415
-9,494
-9,199
-9,494
-9,789
-9,6415
-9,3465
-9,0515
-8,7565
-8,609
-8,4615
-8,314
-8,314
-8,1665
-8,1665
-8,019
-7,724
-7,429
-7,2815
-7,134
-6,839
-6,6915
-6,6915
-6,3965
-6,3965
-6,3965
-6,249
-6,3965
-6,249
-5,659
-4,9215
-4,6265
-4,6265
-4,9215
-4,6265
-4,3315
-4,184
-3,889
-3,594
-3,594
-3,4465
-3,299
-3,1515
-2,8565
-2,709
-2,5615
-2,2665
-2,119
-2,119
-1,9715
-1,529
-1,0865
-0,939
-0,644
-0,4965
-0,644
-0,644
-0,349
-0,054
0,241
0,6835
0,831
0,6835
0,6835
0,831
0,831
0,536
0,536
0,9785
1,126
1,421
1,8635
2,011
2,1585
2,1585
2,306
2,4535
2,601
2,601
2,7485
3,0435
3,3385
3,781
3,9285
4,076
4,076
4,2235
4,076
4,2235
4,371
4,5185
4,666
4,8135
4,8135
4,5185
4,666
5,256
5,4035
5,256
5,256
5,256
5,4035
5,551
5,551
5,6985
5,6985
5,846
5,846
6,2885
6,141
6,436
6,436
6,5835
6,436
6,141
5,9935
6,141
6,436
6,5835
6,8785
7,321
7,321
7,321
7,321
6,8785
6,731
6,5835
6,8785
7,026
7,026
7,026
7,321
7,911
8,3535
8,206
8,0585
8,0585
8,0585
8,0585
8,3535
8,501
8,3535
8,6485
8,796
8,6485
8,206
7,616
7,616
7,7635
8,0585
8,206
8,206
8,501
8,796
8,6485
8,501
8,206
7,911
7,911
7,911
7,911
8,206
8,3535
8,501
8,6485
8,501
8,0585
8,0585
8,206
8,0585
8,0585
8,0585
8,206
8,501
8,3535
8,501
8,0585
7,7635
7,7635
7,4685
7,1735
7,616
7,321
7,1735
7,1735
6,731
6,436
6,436
7,1735
7,321
7,4685
7,7635
8,0585
7,7635
7,4685
7,321
6,8785
6,731
6,731
7,1735
7,1735
7,4685
7,616
7,911
8,0585
7,4685
7,321
7,911
7,911
7,7635
7,616
7,4685
7,026
6,8785
7,321
7,616
7,7635
8,206
8,206
8,206
7,911
7,4685
7,4685
7,321
7,026
6,8785
6,8785
7,026
7,1735
7,1735
7,1735
7,321
7,321
7,1735
6,5835
6,731
7,026
6,8785
7,1735
7,026
6,8785
7,026
7,026
7,026
7,321
7,1735
6,731
6,731
6,436
6,2885
6,141
5,846
6,141
6,731
6,8785
7,4685
7,4685
7,616
7,026
6,5835
7,026
6,8785
6,5835
7,026
7,321
7,321
7,026
6,731
7,026
7,1735
7,026
7,4685
7,321
7,026
7,026
7,026
7,321
7,4685
7,7635
7,911
7,911
7,026
6,2885
6,436
7,026
7,026
6,8785
6,5835
5,9935
5,9935
6,141
5,846
5,9935
6,436
6,731
6,5835
6,2885
6,141
6,141
6,141
6,141
5,9935
6,2885
6,436
6,2885
6,436
6,436
6,5835
6,5835
6,731
6,8785
6,8785
7,026
7,026
7,026
7,026
7,026
6,8785
6,731
6,8785
7,026
6,731
6,5835
6,436
6,436
6,5835
6,436
6,141
6,141
5,846
5,6985
5,551
5,256
4,961
4,666
4,5185
4,5185
4,371
4,371
4,371
4,371
4,2235
4,076
3,6335
3,3385
3,191
3,3385
3,3385
3,3385
3,191
3,191
3,0435
2,7485
2,601
2,601
2,4535
2,306
2,4535
2,1585
1,8635
2,011
1,716
1,2735
0,6835
0,241
-0,644
-0,7915
-1,234
-1,529
-1,529
-2,119
-2,709
-2,414
-2,414
-3,299
-4,184
-4,774
-5,659
-6,249
-5,2165
-5,069
-5,5115
-5,5115
-6,9865
-8,314
-8,904
-9,494
-9,494
-9,0515
-9,6415
-10,5265
-11,264
-12,2965
-12,739
-12,0015
-12,5915
-13,329
-13,624
-13,919
-14,0665
-14,3615
-14,0665
-13,624
-14,214
-14,214
-14,3615
-14,9515
-15,099
-15,5415
-15,5415
-15,5415
-15,8365
-15,984
-15,689
-15,689
-15,5415
-15,689
-15,394
-15,984
-16,1315
-16,279
-14,9515
-14,509
-14,804
-14,804
-14,3615
-14,0665
-14,0665
-14,509
-13,7715
-13,624
-13,7715
-13,034
-12,739
-12,5915
-13,329
-14,0665
-14,509
-14,3615
-13,4765
-12,444
-11,4115
-11,4115
-12,149
-12,2965
-12,149
-12,0015
-12,0015
-11,7065
-10,084
-9,494
-9,494
-9,789
-9,3465
-9,0515
-8,4615
-7,8715
-7,429
-7,134
-6,9865
-7,134
-6,9865
-7,134
-7,2815
-7,134
-6,6915
-6,544
-6,9865
-7,429
-7,5765
-7,2815
-6,544
-6,544
-6,839
-7,2815
-9,0515
-9,9365
-9,199
-8,1665
-7,429
-7,429
-8,019
-8,1665
-7,8715
-8,314
-9,0515
-10,2315
-10,2315
-9,789
-8,4615
-8,1665
-8,7565
-9,494
-10,5265
-11,7065
-11,7065
-11,7065
-11,854
-10,969
-10,674
-10,674
-11,1165
-11,854
-13,034
-14,0665
-14,804
-16,1315
-15,8365
-15,099
-14,0665
-13,919
-14,6565
-15,5415
-16,279
-17,0165
-17,459
-17,9015
-18,049
-17,6065
-17,6065
-17,6065
-17,754
-18,344
-19,0815
-19,3765
-19,6715
-19,524
-19,3765
-19,6715
-19,524
-18,7865
-18,1965
-18,049
-17,9015
-18,049
-18,049
-18,049
-17,9015
-17,3115
-17,164
-16,7215
-15,984
-15,394
-14,509
-13,1815
-12,739
-12,149
-11,7065
-10,8215
-10,084
-9,9365
-9,6415
-8,7565
-8,1665
-7,429
-6,6915
-6,1015
-5,364
-4,6265
-4,479
-4,0365
-3,299
-2,414
-1,6765
-1,0865
